STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2017-12-20
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2282,02282 Algoritmer for store datamængder,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-05-16
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-12-09
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-29
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2805,02805 Sociale grafer og interaktioner,10,7-trinsskala,10.0,Skriftlig,intern censur,2018-01-05
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2806,02806 Social dataanalyse og visualisering,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-20
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-11
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2808,02808 Personal data interaction,7,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-06-07
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",2830,02830 Avanceret projekt i digitale medieteknologier,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-29
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",42575,42575 Teknologi og innovationsledelse,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-28
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",42436-1,"42436 Kommercialisering af high-tech koncepter, iværksætteri og videnskab i aktion",7,7-trinsskala,5.0,Mundtlig,ekstern censur,2017-12-22
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",E01-32,Institut for Matematik og Computer Science,12,7-trinsskala,32.5,Projekt,ekstern censur,2019-07-01
STNR005796,"Menneskeorienteret kunstig intelligens, cand.polyt.",S01-10-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,10.0,Projekt,intern censur,2018-06-04
STNR005825,"Elektrisk energiteknologi, ing.prof.bach.",62618,62618 Økonomi,10,bestået/ikke bestået,5.0,Skriftlig,intern censur,2017-12-20
STNR005825,"Elektrisk energiteknologi, ing.prof.bach.",DE62-20,Institut for Ingeniørteknologi og -didaktik,12,7-trinsskala,20.0,Projekt,ekstern censur,2018-01-15
STNR005825,"Elektrisk energiteknologi, ing.prof.bach.",PRA62-30,Ingeniørpraktik,BE,bestået/ikke bestået,30.0,Praktik,intern censur,2017-07-16
STNR005847,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005847,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-08-22
STNR005847,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-29
STNR005847,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-06-26
STNR005847,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-08-22
STNR005847,"Eksport og teknologi, ing.prof.bach.",62160,62160 Engelsk 1 amerikanske samfundsforhold og akademisk skrivning 1,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-01-22
STNR005847,"Eksport og teknologi, ing.prof.bach.",62161,62161 Erhvervsøkonomi,-3,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-12
STNR005847,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-15
STNR005847,"Eksport og teknologi, ing.prof.bach.",62163,62163 Grundlæggende mekanik,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-22
STNR005847,"Eksport og teknologi, ing.prof.bach.",62165,62165 Projekt 1 - Bæredygtige produkter,0,7-trinsskala,15.0,Skriftlig,ekstern censur,2018-12-20
STNR005848,"Eksport og teknologi, ing.prof.bach.",62160,62160 Engelsk 1 amerikanske samfundsforhold og akademisk skrivning 1,IG,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-02
STNR005848,"Eksport og teknologi, ing.prof.bach.",62161,62161 Erhvervsøkonomi,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-05-14
STNR005848,"Eksport og teknologi, ing.prof.bach.",62163,62163 Grundlæggende mekanik,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-19
STNR005848,"Eksport og teknologi, ing.prof.bach.",62165,62165 Projekt 1 - Bæredygtige produkter,EM,7-trinsskala,15.0,Skriftlig,ekstern censur,2018-05-29
STNR005849,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005849,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,EM,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-12-18
STNR005849,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-29
STNR005849,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-12-20
STNR005849,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-06-26
STNR005849,"Eksport og teknologi, ing.prof.bach.",62160,62160 Engelsk 1 amerikanske samfundsforhold og akademisk skrivning 1,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-01-22
STNR005849,"Eksport og teknologi, ing.prof.bach.",62161,62161 Erhvervsøkonomi,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-12
STNR005849,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,-3,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-15
STNR005849,"Eksport og teknologi, ing.prof.bach.",62165,62165 Projekt 1 - Bæredygtige produkter,EM,7-trinsskala,15.0,Skriftlig,ekstern censur,2018-12-20
STNR005850,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,EM,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005850,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2017-11-14
STNR005850,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-22
STNR005850,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-29
STNR005850,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-01-26
STNR005850,"Eksport og teknologi, ing.prof.bach.",62160,62160 Engelsk 1 amerikanske samfundsforhold og akademisk skrivning 1,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-02
STNR005850,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-15
STNR005850,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,EM,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-13
STNR005851,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,EM,bestået/ikke bestået,10.0,Skriftlig,intern censur,2017-11-14
STNR005851,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-22
STNR005851,"Eksport og teknologi, ing.prof.bach.",62160,62160 Engelsk 1 amerikanske samfundsforhold og akademisk skrivning 1,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-02
STNR005851,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,EM,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-13
STNR005852,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005852,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2017-11-14
STNR005852,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-22
STNR005852,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-29
STNR005852,"Eksport og teknologi, ing.prof.bach.",62160,62160 Engelsk 1 amerikanske samfundsforhold og akademisk skrivning 1,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-02
STNR005852,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-15
STNR005852,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,EM,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-13
STNR005856,"Elektroteknologi, ing.prof.bach.",1901,01901 Basismat - Indledende matematik for diplomingeniører,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-09
STNR005856,"Eksport og teknologi, ing.prof.bach.",1901,01901 Basismat - Indledende matematik for diplomingeniører,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-09
STNR005856,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005856,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,EM,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-12-18
STNR005856,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-08-22
STNR005856,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,4,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-29
STNR005856,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-12-20
STNR005856,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-06-26
STNR005856,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-08-22
STNR005856,"Eksport og teknologi, ing.prof.bach.",62161,62161 Erhvervsøkonomi,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-12
STNR005856,"Eksport og teknologi, ing.prof.bach.",62171,62171 Afsætningsøkonomi,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-17
STNR005859,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,EM,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005859,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2017-11-14
STNR005859,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,0,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-22
STNR005859,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-01-26
STNR005859,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,2,7-trinsskala,7.5,Skriftlig,intern censur,2017-12-13
STNR005864,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005864,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-29
STNR005864,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-06-26
STNR005864,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-15
STNR005865,"Eksport og teknologi, ing.prof.bach.",62155,62155 Matematik basis 1,IB,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-04-11
STNR005865,"Eksport og teknologi, ing.prof.bach.",62156,62156 Matematik basis 2,EM,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-29
STNR005865,"Eksport og teknologi, ing.prof.bach.",62157,62157 Matematik basis 3,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-06-26
STNR005865,"Eksport og teknologi, ing.prof.bach.",62162,62162 Naturvidenskab basis,2,7-trinsskala,7.5,Skriftlig,intern censur,2018-05-15
STNR005868,"Proces og innovation, ing.prof.bach.",62047,62047 Interkulturel projektledelse,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2017-07-03
STNR005868,"Proces og innovation, ing.prof.bach.",62163,62163 Grundlæggende mekanik,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-16
STNR005868,"Proces og innovation, ing.prof.bach.",62662,62662 Industrial design,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-21
STNR005868,"Proces og innovation, ing.prof.bach.",62999,62999 Innovation pilot,10,7-trinsskala,10.0,Afløsningsopgave,intern censur,2018-01-18
STNR005868,"Proces og innovation, ing.prof.bach.",DE62-20,Institut for Ingeniørteknologi og -didaktik,12,7-trinsskala,20.0,Projekt,ekstern censur,2019-01-18
STNR005868,"Proces og innovation, ing.prof.bach.",PRA62-30,Ingeniørpraktik,BE,bestået/ikke bestået,30.0,Praktik,intern censur,2018-11-15
STNR005868,"Proces og innovation, ing.prof.bach.",S62-05-1,Specialkursus ved Institut for Ingeniørteknologi og -didaktik,BE,7-trinsskala,5.0,Projekt,intern censur,2019-01-18
STNR005868,"Proces og innovation, ing.prof.bach.",S62-10-1,Specialkursus ved Institut for Ingeniørteknologi og -didaktik,BE,7-trinsskala,10.0,Projekt,intern censur,2017-12-20
STNR005868,"Proces og innovation, ing.prof.bach.",S62-10-2,Specialkursus ved Institut for Ingeniørteknologi og -didaktik,12,7-trinsskala,10.0,Projekt,intern censur,2017-12-22
STNR005871,"Eksport og teknologi, ing.prof.bach.",1901,01901 Basismat - Indledende matematik for diplomingeniører,4,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-06-24
STNR005871,"Eksport og teknologi, ing.prof.bach.",62158,62158 Grundlæggende matematik 1,10,7-trinsskala,10.0,Afløsningsopgave,intern censur,2020-12-22
STNR005871,"Eksport og teknologi, ing.prof.bach.",62159,62159 Grundlæggende matematik 2,2,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-03-25
STNR005871,"Eksport og teknologi, ing.prof.bach.",62171,62171 Afsætningsøkonomi,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-17
STNR005871,"Eksport og teknologi, ing.prof.bach.",62218,62218 Grundlæggende Naturvidenskab,10,7-trinsskala,5.0,Mundtlig,intern censur,2020-12-10
STNR005871,"Eksport og teknologi, ing.prof.bach.",62219,"62219 Miljø, kemi og produkter",BE,7-trinsskala,10.0,Afløsningsopgave,intern censur,2021-06-02
STNR005871,"Eksport og teknologi, ing.prof.bach.",62220,"62220 Miljøvurdering af produkter, projekt 1",7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-06-25
STNR005871,"Eksport og teknologi, ing.prof.bach.",62223,62223 Erhvervsøkonomi,0,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-05-12
STNR005871,"Eksport og teknologi, ing.prof.bach.",62224,62224 Engelsk 1 - Amerikanske samfundsforhold og akademisk skrivning 1,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-01-08
STNR005871,"Eksport og teknologi, ing.prof.bach.",62225,62225 Engelsk 2 - Amerikanske samfundsforhold og akademisk skrivning 2,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-06-04
STNR005872,"Eksport og teknologi, ing.prof.bach.",1901,01901 Basismat - Indledende matematik for diplomingeniører,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-06-24
STNR005872,"Eksport og teknologi, ing.prof.bach.",62158,62158 Grundlæggende matematik 1,7,7-trinsskala,10.0,Afløsningsopgave,intern censur,2020-12-22
STNR005872,"Eksport og teknologi, ing.prof.bach.",62159,62159 Grundlæggende matematik 2,2,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-07-16
STNR005872,"Eksport og teknologi, ing.prof.bach.",62159,62159 Grundlæggende matematik 2,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-03-25
STNR005872,"Eksport og teknologi, ing.prof.bach.",62171,62171 Afsætningsøkonomi,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-17
STNR005872,"Eksport og teknologi, ing.prof.bach.",62218,62218 Grundlæggende Naturvidenskab,7,7-trinsskala,5.0,Mundtlig,intern censur,2020-12-10
STNR005872,"Eksport og teknologi, ing.prof.bach.",62219,"62219 Miljø, kemi og produkter",BE,7-trinsskala,10.0,Afløsningsopgave,intern censur,2021-06-02
STNR005872,"Eksport og teknologi, ing.prof.bach.",62220,"62220 Miljøvurdering af produkter, projekt 1",10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-06-25
STNR005872,"Eksport og teknologi, ing.prof.bach.",62223,62223 Erhvervsøkonomi,4,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-05-12
STNR005872,"Eksport og teknologi, ing.prof.bach.",62224,62224 Engelsk 1 - Amerikanske samfundsforhold og akademisk skrivning 1,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-01-08
STNR005872,"Eksport og teknologi, ing.prof.bach.",62225,62225 Engelsk 2 - Amerikanske samfundsforhold og akademisk skrivning 2,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-06-04
STNR005873,"Eksport og teknologi, ing.prof.bach.",62158,62158 Grundlæggende matematik 1,10,7-trinsskala,10.0,Afløsningsopgave,intern censur,2020-12-22
STNR005873,"Eksport og teknologi, ing.prof.bach.",62159,62159 Grundlæggende matematik 2,-3,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-03-25
STNR005873,"Eksport og teknologi, ing.prof.bach.",62171,62171 Afsætningsøkonomi,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-17
STNR005873,"Eksport og teknologi, ing.prof.bach.",62218,62218 Grundlæggende Naturvidenskab,10,7-trinsskala,5.0,Mundtlig,intern censur,2020-12-10
STNR005873,"Eksport og teknologi, ing.prof.bach.",62224,62224 Engelsk 1 - Amerikanske samfundsforhold og akademisk skrivning 1,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-01-08
STNR005873,"Eksport og teknologi, ing.prof.bach.",62225,62225 Engelsk 2 - Amerikanske samfundsforhold og akademisk skrivning 2,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-06-04
STNR005874,"Eksport og teknologi, ing.prof.bach.",1901,01901 Basismat - Indledende matematik for diplomingeniører,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-06-24
STNR005874,"Eksport og teknologi, ing.prof.bach.",62158,62158 Grundlæggende matematik 1,12,7-trinsskala,10.0,Afløsningsopgave,intern censur,2020-12-22
STNR005874,"Eksport og teknologi, ing.prof.bach.",62159,62159 Grundlæggende matematik 2,2,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-03-25
STNR005874,"Eksport og teknologi, ing.prof.bach.",62171,62171 Afsætningsøkonomi,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-17
STNR005874,"Eksport og teknologi, ing.prof.bach.",62218,62218 Grundlæggende Naturvidenskab,EM,7-trinsskala,5.0,Mundtlig,intern censur,2020-12-10
STNR005874,"Eksport og teknologi, ing.prof.bach.",62219,"62219 Miljø, kemi og produkter",BE,7-trinsskala,10.0,Afløsningsopgave,intern censur,2021-06-02
STNR005874,"Eksport og teknologi, ing.prof.bach.",62220,"62220 Miljøvurdering af produkter, projekt 1",10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-06-25
STNR005874,"Eksport og teknologi, ing.prof.bach.",62223,62223 Erhvervsøkonomi,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-05-12
STNR005874,"Eksport og teknologi, ing.prof.bach.",62224,62224 Engelsk 1 - Amerikanske samfundsforhold og akademisk skrivning 1,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-01-08
STNR005874,"Eksport og teknologi, ing.prof.bach.",62225,62225 Engelsk 2 - Amerikanske samfundsforhold og akademisk skrivning 2,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2021-06-04
STNR005876,"Eksport og teknologi, ing.prof.bach.",1901,01901 Basismat - Indledende matematik for diplomingeniører,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-06-24
